"dataset1","dataset2","distance"
prnn_viruses,nursery,5.883321366114802
prnn_viruses,page-blocks,6.745590950871054
prnn_viruses,pokerhand,9.272762893796669
prnn_viruses,popularkids,4.494178974974693
prnn_viruses,prnn_fglass,3.99246980310201
prnn_viruses,prnn_viruses,0.0
prnn_viruses,rmftsa_sleepdata,3.632820811354941
prnn_viruses,robot-failures-lp1,4.307578096757386
prnn_viruses,robot-failures-lp5,4.736904628133975
prnn_viruses,satimage,7.878179603871914
prnn_viruses,seeds,4.687346586677312
prnn_viruses,segment,4.6436733271888
prnn_viruses,seismic-bumps,4.687346586677312
prnn_viruses,semeion,4.790248167180313
prnn_viruses,shuttle,9.270246248529618
prnn_viruses,spectrometer,5.104296872558494
prnn_viruses,steel-plates-fault,4.64159642378515
prnn_viruses,synthetic_control,6.251316700297011
prnn_viruses,tae,4.871582775989203
prnn_viruses,tamilnadu-electricity,8.62754392291241
prnn_viruses,teachingassistant,4.77545471736468
prnn_viruses,thyroid-allbp,6.191675394589195
prnn_viruses,thyroid-allhyper,6.191675394589195
prnn_viruses,user-knowledge,2.5541889727660108
prnn_viruses,vehicle,4.688896684726581
prnn_viruses,vertebra-column,5.206966807594464
prnn_viruses,volcanoes-a1,5.077741957737838
prnn_viruses,volcanoes-a3,4.416413161249287
prnn_viruses,volcanoes-a4,4.328604457216769
prnn_viruses,volcanoes-d1,9.26832473814371
prnn_viruses,wall-robot-navigation,3.3968780357622603
prnn_viruses,waveform-5000,7.8713653975695825
prnn_viruses,wine-quality-white,7.504907412405369
prnn_viruses,wine,2.9217991266424304
prnn_viruses,zoo,5.3306317476760645
rmftsa_sleepdata,abalone,5.152385086974363
rmftsa_sleepdata,artificial-characters,8.93797117488877
rmftsa_sleepdata,balance-scale,3.1509139370579047
rmftsa_sleepdata,breast-tissue,3.1896314319130545
rmftsa_sleepdata,car,3.4220627187419494
rmftsa_sleepdata,cardiotocography,4.454005757924145
rmftsa_sleepdata,cmc,4.544380618650837
rmftsa_sleepdata,cnae-9,6.5582897000711355
rmftsa_sleepdata,collins,7.376043411748247
rmftsa_sleepdata,covertype,9.048297840618616
rmftsa_sleepdata,desharnais,3.77033049444006
rmftsa_sleepdata,diggle_table_a2,3.7519138716570373
rmftsa_sleepdata,ecoli,4.437162028194766
rmftsa_sleepdata,energy-efficiency,7.186973542711361
rmftsa_sleepdata,eye_movements,8.675664222775996
rmftsa_sleepdata,fabert,9.055638756487976
rmftsa_sleepdata,fars,8.957406736647503
rmftsa_sleepdata,fashion-mnist,8.938312031181491
rmftsa_sleepdata,gas-drift-different-concentrations,6.330580910327199
rmftsa_sleepdata,gas-drift,6.463249484358052
rmftsa_sleepdata,gina_prior2,7.485939908876131
rmftsa_sleepdata,glass,1.6803266201865503
rmftsa_sleepdata,har,7.9336359426579355
rmftsa_sleepdata,hayes-roth,2.3362303147923544
rmftsa_sleepdata,heart-long-beach,4.5428158441809945
rmftsa_sleepdata,heart-switzerland,3.6621497253664033
rmftsa_sleepdata,helena,9.050618360094212
rmftsa_sleepdata,indian_pines,8.604377030462043
rmftsa_sleepdata,iris,4.967724509962779
rmftsa_sleepdata,jannis,9.045406003329793
rmftsa_sleepdata,japanesevowels,5.9407286823694045
rmftsa_sleepdata,jungle_chess_2pcs_endgame_panther_elephant,5.559107737086456
rmftsa_sleepdata,jungle_chess_2pcs_raw_endgame_complete,8.535427965194955
rmftsa_sleepdata,leaf,6.468152128035573
rmftsa_sleepdata,led-display-domain-7digit,6.3968845764585955
rmftsa_sleepdata,mfeat-factors,3.8728918736574394
rmftsa_sleepdata,mfeat-fourier,3.1698362043459833
rmftsa_sleepdata,mfeat-karhunen,3.105580448685643
rmftsa_sleepdata,mfeat-morphological,4.565143135389076
rmftsa_sleepdata,mfeat-pixel,5.171807617242569
rmftsa_sleepdata,microaggregation2,7.9698218783086485
rmftsa_sleepdata,nursery,6.294581623225684
rmftsa_sleepdata,page-blocks,5.96348796185288
rmftsa_sleepdata,pokerhand,9.050754530694066
rmftsa_sleepdata,popularkids,2.9686828265613614
rmftsa_sleepdata,prnn_fglass,1.680326620186568
rmftsa_sleepdata,prnn_viruses,3.632820811354941
rmftsa_sleepdata,rmftsa_sleepdata,0.0
rmftsa_sleepdata,robot-failures-lp1,4.273235547063721
rmftsa_sleepdata,robot-failures-lp5,4.8418383773978455
rmftsa_sleepdata,satimage,7.431607203835741
rmftsa_sleepdata,seeds,4.792481227610611
rmftsa_sleepdata,segment,5.028247887734925
rmftsa_sleepdata,seismic-bumps,4.792481227610611
rmftsa_sleepdata,semeion,4.276395692127553
rmftsa_sleepdata,shuttle,9.048954797075487
rmftsa_sleepdata,spectrometer,5.990656979056118
rmftsa_sleepdata,steel-plates-fault,4.22494520342513
rmftsa_sleepdata,synthetic_control,5.7145467723802135
rmftsa_sleepdata,tae,2.6476829087589557
rmftsa_sleepdata,tamilnadu-electricity,8.495593801242926
rmftsa_sleepdata,teachingassistant,3.100320448609417
rmftsa_sleepdata,thyroid-allbp,5.456506983909094
rmftsa_sleepdata,thyroid-allhyper,5.456506983909094
rmftsa_sleepdata,user-knowledge,4.6381378207070725
rmftsa_sleepdata,vehicle,4.419742026350987
rmftsa_sleepdata,vertebra-column,5.02997050072756
rmftsa_sleepdata,volcanoes-a1,4.3789208947548275
rmftsa_sleepdata,volcanoes-a3,3.9246133187620096
rmftsa_sleepdata,volcanoes-a4,3.3720550554770394
rmftsa_sleepdata,volcanoes-d1,9.048299253194282
rmftsa_sleepdata,wall-robot-navigation,2.480359182000744
rmftsa_sleepdata,waveform-5000,7.751533489388601
rmftsa_sleepdata,wine-quality-white,7.363059706356483
rmftsa_sleepdata,wine,2.5660167912202243
rmftsa_sleepdata,zoo,6.540467933605566
robot-failures-lp1,abalone,5.6097405556342395
robot-failures-lp1,artificial-characters,8.911065231793565
robot-failures-lp1,balance-scale,3.6618275010151016
robot-failures-lp1,breast-tissue,2.1931731428058323
robot-failures-lp1,car,4.204514362859591
robot-failures-lp1,cardiotocography,5.94056641097642
robot-failures-lp1,cmc,6.017505351997099
robot-failures-lp1,cnae-9,7.202783483283242
robot-failures-lp1,collins,7.086512071578024
robot-failures-lp1,covertype,9.254147463802456
robot-failures-lp1,desharnais,2.092792949685676
robot-failures-lp1,diggle_table_a2,5.108718301647935
robot-failures-lp1,ecoli,5.650163884067614
robot-failures-lp1,energy-efficiency,7.733500971443487
robot-failures-lp1,eye_movements,8.774939423209604
robot-failures-lp1,fabert,9.21147307132354
robot-failures-lp1,fars,9.216152498932654
robot-failures-lp1,fashion-mnist,9.214779041524775
robot-failures-lp1,gas-drift-different-concentrations,6.382760283101378
robot-failures-lp1,gas-drift,6.501476209521264
robot-failures-lp1,gina_prior2,8.02059995660982
robot-failures-lp1,glass,4.308787244172592
robot-failures-lp1,har,7.705505046825124
robot-failures-lp1,hayes-roth,4.02404315417387
robot-failures-lp1,heart-long-beach,4.991096581311052
robot-failures-lp1,heart-switzerland,4.6817747196021005
robot-failures-lp1,helena,9.260927669932412
robot-failures-lp1,indian_pines,8.290075657578017
robot-failures-lp1,iris,6.837738096829548
robot-failures-lp1,jannis,9.247000828439505
robot-failures-lp1,japanesevowels,5.219019350458512
robot-failures-lp1,jungle_chess_2pcs_endgame_panther_elephant,5.237892101124111
robot-failures-lp1,jungle_chess_2pcs_raw_endgame_complete,8.962945421500315
robot-failures-lp1,leaf,6.938951749510479
robot-failures-lp1,led-display-domain-7digit,5.305672519595997
robot-failures-lp1,mfeat-factors,4.434314209102169
robot-failures-lp1,mfeat-fourier,3.4455209466108476
robot-failures-lp1,mfeat-karhunen,3.8992108045112963
robot-failures-lp1,mfeat-morphological,4.032039275139928
robot-failures-lp1,mfeat-pixel,4.598332281512732
robot-failures-lp1,microaggregation2,8.188300460233188
robot-failures-lp1,nursery,6.952064234123548
robot-failures-lp1,page-blocks,6.870537630943721
robot-failures-lp1,pokerhand,9.253737241292132
robot-failures-lp1,popularkids,4.645477029698233
robot-failures-lp1,prnn_fglass,4.3087872441726045
robot-failures-lp1,prnn_viruses,4.307578096757386
robot-failures-lp1,rmftsa_sleepdata,4.273235547063721
robot-failures-lp1,robot-failures-lp1,0.0
robot-failures-lp1,robot-failures-lp5,1.7331233147846175
robot-failures-lp1,satimage,8.189458173854014
robot-failures-lp1,seeds,5.040634640940264
robot-failures-lp1,segment,4.617287572388125
robot-failures-lp1,seismic-bumps,5.040634640940264
robot-failures-lp1,semeion,3.978748070358518
robot-failures-lp1,shuttle,9.255935123201876
robot-failures-lp1,spectrometer,5.934001521822248
robot-failures-lp1,steel-plates-fault,5.067293493602898
robot-failures-lp1,synthetic_control,6.660153208601814
robot-failures-lp1,tae,4.778721354287724
robot-failures-lp1,tamilnadu-electricity,8.813277622697415
robot-failures-lp1,teachingassistant,5.128356868185685
robot-failures-lp1,thyroid-allbp,5.819599257961029
robot-failures-lp1,thyroid-allhyper,5.819599257961029
robot-failures-lp1,user-knowledge,3.346406016664224
robot-failures-lp1,vehicle,4.251650140177927
robot-failures-lp1,vertebra-column,3.8217394982883715
robot-failures-lp1,volcanoes-a1,5.62921296377537
robot-failures-lp1,volcanoes-a3,5.129715125441003
robot-failures-lp1,volcanoes-a4,4.670810752001854
robot-failures-lp1,volcanoes-d1,9.254151076860524
robot-failures-lp1,wall-robot-navigation,3.6286070033363784
robot-failures-lp1,waveform-5000,7.861837522901459
robot-failures-lp1,wine-quality-white,7.519406747720609
robot-failures-lp1,wine,4.200017226191635
robot-failures-lp1,zoo,5.097883647033411
robot-failures-lp5,abalone,5.687663990647936
robot-failures-lp5,artificial-characters,9.081444468644097
robot-failures-lp5,balance-scale,4.237203532022452
robot-failures-lp5,breast-tissue,2.9336906496400523
robot-failures-lp5,car,4.5485504312516944
robot-failures-lp5,cardiotocography,6.531661555996236
robot-failures-lp5,cmc,6.068536934316376
robot-failures-lp5,cnae-9,7.596247867600252
robot-failures-lp5,collins,7.362604131026227
robot-failures-lp5,covertype,9.392033164733514
robot-failures-lp5,desharnais,2.50463188108266
robot-failures-lp5,diggle_table_a2,5.155429298240748
robot-failures-lp5,ecoli,5.769794703335598
robot-failures-lp5,energy-efficiency,7.704071448625419
robot-failures-lp5,eye_movements,8.955311769401105
robot-failures-lp5,fabert,9.34834996976659
robot-failures-lp5,fars,9.372505652427254
robot-failures-lp5,fashion-mnist,9.335320837224337
robot-failures-lp5,gas-drift-different-concentrations,6.7468922918108225
robot-failures-lp5,gas-drift,6.851551852726964
robot-failures-lp5,gina_prior2,8.420757493593243
robot-failures-lp5,glass,4.698314483152919
robot-failures-lp5,har,8.07810282356799
robot-failures-lp5,hayes-roth,4.874214974298483
robot-failures-lp5,heart-long-beach,5.013114561535792
robot-failures-lp5,heart-switzerland,4.722458789530501
robot-failures-lp5,helena,9.396403808239807
robot-failures-lp5,indian_pines,8.14578072610439
robot-failures-lp5,iris,7.160333028950122
robot-failures-lp5,jannis,9.38720365184747
robot-failures-lp5,japanesevowels,5.5450203069672295
robot-failures-lp5,jungle_chess_2pcs_endgame_panther_elephant,5.709168837488605
robot-failures-lp5,jungle_chess_2pcs_raw_endgame_complete,9.019954417304525
robot-failures-lp5,leaf,7.236555332425085
robot-failures-lp5,led-display-domain-7digit,5.3069986975396
robot-failures-lp5,mfeat-factors,5.516114701391906
robot-failures-lp5,mfeat-fourier,4.390533338889565
robot-failures-lp5,mfeat-karhunen,4.6957759096330705
robot-failures-lp5,mfeat-morphological,4.956945869077679
robot-failures-lp5,mfeat-pixel,4.61993429308196
robot-failures-lp5,microaggregation2,8.504972391308783
robot-failures-lp5,nursery,6.933152970463592
robot-failures-lp5,page-blocks,6.708329562690728
robot-failures-lp5,pokerhand,9.398500784636385
robot-failures-lp5,popularkids,4.7745259410432475
robot-failures-lp5,prnn_fglass,4.6983144831529104
robot-failures-lp5,prnn_viruses,4.736904628133975
robot-failures-lp5,rmftsa_sleepdata,4.8418383773978455
robot-failures-lp5,robot-failures-lp1,1.7331233147846175
robot-failures-lp5,robot-failures-lp5,0.0
robot-failures-lp5,satimage,8.085854745530554
robot-failures-lp5,seeds,5.603458722548734
robot-failures-lp5,segment,4.260061070302925
robot-failures-lp5,seismic-bumps,5.603458722548734
robot-failures-lp5,semeion,4.182227362264575
robot-failures-lp5,shuttle,9.393208068920934
robot-failures-lp5,spectrometer,5.758367503104147
robot-failures-lp5,steel-plates-fault,4.7643932469865655
robot-failures-lp5,synthetic_control,6.304763238299422
robot-failures-lp5,tae,4.980844259080727
robot-failures-lp5,tamilnadu-electricity,8.828426634696736
robot-failures-lp5,teachingassistant,5.058867248923776
robot-failures-lp5,thyroid-allbp,5.576678020972488
robot-failures-lp5,thyroid-allhyper,5.576678020972488
robot-failures-lp5,user-knowledge,3.9021484654338905
robot-failures-lp5,vehicle,4.905487332817238
robot-failures-lp5,vertebra-column,4.61361866850958
robot-failures-lp5,volcanoes-a1,5.972602262784087
robot-failures-lp5,volcanoes-a3,5.8187246849981955
robot-failures-lp5,volcanoes-a4,5.295476388153881
robot-failures-lp5,volcanoes-d1,9.392035579735506
robot-failures-lp5,wall-robot-navigation,3.7764781933114007
robot-failures-lp5,waveform-5000,7.915229299026001
robot-failures-lp5,wine-quality-white,7.622416497733888
robot-failures-lp5,wine,5.098606883995752
robot-failures-lp5,zoo,4.163355871529555
satimage,abalone,8.762285786638003
satimage,artificial-characters,10.501121181418908
satimage,balance-scale,6.642081023155335
satimage,breast-tissue,7.5230230802991604
satimage,car,7.609104182920469
satimage,cardiotocography,8.281169478495801
satimage,cmc,8.092859976660474
satimage,cnae-9,9.6433997024418
satimage,collins,10.112171652295363
satimage,covertype,11.022078994645625
satimage,desharnais,8.015660477743483
satimage,diggle_table_a2,8.552509378281835
satimage,ecoli,8.622310525933834
satimage,energy-efficiency,8.793845483825907
satimage,eye_movements,10.034117548560875
satimage,fabert,11.016225327538063
satimage,fars,11.04920598800167
satimage,fashion-mnist,11.001998060551024
satimage,gas-drift-different-concentrations,8.622989659304773
satimage,gas-drift,8.613871365370299
satimage,gina_prior2,9.888123965651552
satimage,glass,6.950774882952413
satimage,har,9.757181573713623
satimage,hayes-roth,7.636737486130548
satimage,heart-long-beach,8.323520686400844
satimage,heart-switzerland,7.788341764210673
satimage,helena,11.028148872578546
satimage,indian_pines,9.663311000772094
satimage,iris,7.161727628529863
satimage,jannis,11.015718778335659
satimage,japanesevowels,8.546305474841843
satimage,jungle_chess_2pcs_endgame_panther_elephant,8.73441325380565
satimage,jungle_chess_2pcs_raw_endgame_complete,11.119025199695011
satimage,leaf,10.071339632957233
satimage,led-display-domain-7digit,6.788235308729448
satimage,mfeat-factors,7.81792265771631
satimage,mfeat-fourier,7.437332685623959
satimage,mfeat-karhunen,7.241758800482785
satimage,mfeat-morphological,7.849265688770892
satimage,mfeat-pixel,7.8370203332542765
satimage,microaggregation2,10.51171580828572
satimage,nursery,8.137230318915776
satimage,page-blocks,9.033202462798814
satimage,pokerhand,11.020360970960924
satimage,popularkids,7.437102147058308
satimage,prnn_fglass,6.95077488295242
satimage,prnn_viruses,7.878179603871914
satimage,rmftsa_sleepdata,7.431607203835741
satimage,robot-failures-lp1,8.189458173854014
satimage,robot-failures-lp5,8.085854745530554
satimage,satimage,0.0
satimage,seeds,6.787508262648698
satimage,segment,8.303351505941805
satimage,seismic-bumps,6.787508262648698
satimage,semeion,6.9725239613966625
satimage,shuttle,11.023675569017746
satimage,spectrometer,7.868721994589357
satimage,steel-plates-fault,7.588483362934075
satimage,synthetic_control,8.18885196592245
satimage,tae,7.817574677972259
satimage,tamilnadu-electricity,10.149729974369134
satimage,teachingassistant,7.536240820105977
satimage,thyroid-allbp,8.073082138316588
satimage,thyroid-allhyper,8.073082138316588
satimage,user-knowledge,8.39989279412098
satimage,vehicle,8.2970750014523
satimage,vertebra-column,8.388101088267803
satimage,volcanoes-a1,7.950981886206557
satimage,volcanoes-a3,7.674736293434661
satimage,volcanoes-a4,7.4690707052320775
satimage,volcanoes-d1,11.022082215881902
satimage,wall-robot-navigation,7.567419350786998
satimage,waveform-5000,9.71413175431098
satimage,wine-quality-white,8.764013871315449
satimage,wine,7.748895553597941
satimage,zoo,8.905248132574012
seeds,abalone,5.605570745494067
seeds,artificial-characters,9.351419314684131
seeds,balance-scale,4.173942873956611
seeds,breast-tissue,4.725707273962452
seeds,car,5.530479227416151
seeds,cardiotocography,5.170312012628157
seeds,cmc,6.069266890975207
seeds,cnae-9,7.3494003455288786
seeds,collins,7.768144984867256
seeds,covertype,9.496205165431043
seeds,desharnais,5.051477195837968
seeds,diggle_table_a2,5.709950494049543
seeds,ecoli,4.801375599201081
seeds,energy-efficiency,8.444125663239145
seeds,eye_movements,9.11545830760296
seeds,fabert,9.458654902529135
seeds,fars,9.473220965423728
seeds,fashion-mnist,9.521585201308012
seeds,gas-drift-different-concentrations,6.938188212224441
seeds,gas-drift,7.051439547032392
seeds,gina_prior2,8.46356584345031
seeds,glass,5.093650716985883
